Country Name,Country Code,Year,Access to electricity (% of population) - EG.ELC.ACCS.ZS,Adjusted net national income per capita (annual % growth) - NY.ADJ.NNTY.PC.KD.ZG,"Adjusted net savings, excluding particulate emission damage (% of GNI) - NY.ADJ.SVNX.GN.ZS",Adjusted savings: carbon dioxide damage (% of GNI) - NY.ADJ.DCO2.GN.ZS,Adjusted savings: natural resources depletion (% of GNI) - NY.ADJ.DRES.GN.ZS,Adjusted savings: net forest depletion (% of GNI) - NY.ADJ.DFOR.GN.ZS,Adjusted savings: particulate emission damage (% of GNI) - NY.ADJ.DPEM.GN.ZS,"Automated teller machines (ATMs) (per 100,000 adults) - FB.ATM.TOTL.P5",Broad money (% of GDP) - FM.LBL.BMNY.GD.ZS,Children out of school (% of primary school age) - SE.PRM.UNER.ZS,"Compulsory education, duration (years) - SE.COM.DURS","Cost of business start-up procedures, female (% of GNI per capita) - IC.REG.COST.PC.FE.ZS","Cost of business start-up procedures, male (% of GNI per capita) - IC.REG.COST.PC.MA.ZS",Exports of goods and services (% of GDP) - NE.EXP.GNFS.ZS,Final consumption expenditure (% of GDP) - NE.CON.TOTL.ZS,GDP (current US$) - NY.GDP.MKTP.CD,GDP per capita (current US$) - NY.GDP.PCAP.CD,General government final consumption expenditure (% of GDP) - NE.CON.GOVT.ZS,Gross national expenditure (% of GDP) - NE.DAB.TOTL.ZS,Gross savings (% of GDP) - NY.GNS.ICTR.ZS,Imports of goods and services (% of GDP) - NE.IMP.GNFS.ZS,"Inflation, consumer prices (annual %) - FP.CPI.TOTL.ZG","Primary completion rate, total (% of relevant age group) - SE.PRM.CMPT.ZS",Proportion of seats held by women in national parliaments (%) - SG.GEN.PARL.ZS,"Pupil-teacher ratio, primary - SE.PRM.ENRL.TC.ZS",Renewable electricity output (% of total electricity output) - EG.ELC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption) - EG.FEC.RNEW.ZS,"School enrollment, preprimary (% gross) - SE.PRE.ENRR","School enrollment, primary (% gross) - SE.PRM.ENRR","School enrollment, secondary (% gross) - SE.SEC.ENRR",Trade (% of GDP) - NE.TRD.GNFS.ZS,Women Business and the Law Index Score (scale 1-100) - SG.LAW.INDX,Prevalence of undernourishment (%) - SN_ITK_DEFC - 2.1.1,Proportion of population below international poverty line (%) - SI_POV_DAY1 - 1.1.1,Proportion of population covered by at least a 2G mobile network (%) - IT_MOB_2GNTWK - 9.c.1,Proportion of population covered by at least a 3G mobile network (%) - IT_MOB_3GNTWK - 9.c.1,Proportion of population using basic drinking water services (%) - SP_ACS_BSRVH2O - 1.4.1,"Unemployment rate, male (%) - SL_TLF_UEM - 8.5.2","Unemployment rate, women (%) - SL_TLF_UEM - 8.5.2","Annual production-based emissions of carbon dioxide (CO2), measured in million tonnes",Continent,Gini index (World Bank estimate) - SI.POV.GINI,Income Classification (World Bank Definition),Individuals using the Internet (% of population) - IT.NET.USER.ZS,"Life expectancy at birth, total (years) - SP.DYN.LE00.IN","Population, total - SP.POP.TOTL",Regime Type (RoW Measure Definition),Rural population (% of total population) - SP.RUR.TOTL.ZS,Total natural resources rents (% of GDP) - NY.GDP.TOTL.RT.ZS,Urban population (% of total population) - SP.URB.TOTL.IN.ZS,World Regions (UN SDG Definition)
Bolivia,BOL,2014,90.038729,2.007742635,10.17754486,2.185829887,6.931552786,0,0.448898625,34.29920984,84.5230679,11.43546963,14,60.8,60.8,43.29308799,77.64449655,32996188017,3081.878824,14.70704664,98.67829358,20.78947779,41.97138157,5.766600746,90.71195984,53.07692308,16.75972,28.00685323,10.76980019,67.24047089,95.90289307,90.38321686,85.26446956,76.875,15.5,5.7,100,27,90,1.4,2.9,19.618,South America,47.8,Lower-middle income,34.6,69.891,10706517,Electoral Democracy,31.953,8.82918710434027,68.047,Latin America and Caribbean
Bolivia,BOL,2015,91.522822,1.746487118,6.559430641,2.189562499,2.723980729,0,0.432093099,37.76846231,95.61781611,11.03695965,14,51.1,51.1,30.86829603,85.91497625,33000198249,3035.971655,17.49525823,106.1962531,14.21692538,37.06454916,4.059610411,88.83914185,53.07692308,16.99771,31.40243902,8.198599815,70.18154907,95.90843964,91.36424255,67.93284519,88.75,14.3,6.3,100,27,90,2.6,3.8,19.421,South America,46.7,Lower-middle income,37.49,70.277,10869732,Electoral Democracy,31.607,3.76725734935854,68.393,Latin America and Caribbean
Bolivia,BOL,2016,91.8,3.219750165,7.218555847,2.328991575,2.244073419,0,0.422026783,39.70165783,92.96938088,10.01541996,14,49.7,49.7,24.48800554,86.36766161,33941126194,3076.656439,17.4582522,107.4250235,15.42005142,31.91302896,3.623214318,89.91242981,53.07692308,17.20856,,8.141599655,73.6690979,96.55513,91.42639923,56.4010345,88.75,13.1,7.5,91.99,74.48,91,3.1,4,20.693,South America,45.3,Lower-middle income,39.6975146,70.626,11031822,Electoral Democracy,31.262,3.32465863715376,68.738,Latin America and Caribbean
Bolivia,BOL,2017,91.8,2.456437532,6.0205877,2.349546186,4.218113404,0,0.428968555,39.65690707,92.53130094,8.434249878,14,46.6,46.6,24.90414437,84.67607766,37508642171,3351.124344,17.02164003,106.896364,16.05702893,31.80050839,2.822758055,91.61031342,53.07692308,17.58897,,7.460800171,73.78578949,97.52735901,90.29644775,56.70465276,88.75,12.5,6.5,98.36,81.82,92,3.3,4.1,21.811,South America,44.6,Lower-middle income,43.83227607,70.945,11192853,Electoral Democracy,30.92,5.71710497450566,69.08,Latin America and Caribbean
Bolivia,BOL,2018,92.8,3.007820528,5.014981784,2.411092153,4.344104996,0,0.428968555,40.38175067,89.70695533,6.787089825,14,39.2,39.2,25.98879506,84.53602193,40287647931,3548.59078,17.52564469,105.1323745,16.12778626,31.12116955,2.272059872,94.83978271,53.07692308,17.79827,,7.572500229,74.47583771,98.15091705,89.72425079,57.10996461,88.75,12.6,4.9,100,82.87,92,3.4,3.6,22.346,South America,42.6,Lower-middle income,44.2861422,71.239,11353140,Electoral Democracy,30.575,5.72501407400761,69.425,Latin America and Caribbean
Brazil,BRA,2000,94.36400604,3.018179461,8.096694926,0.956633363,1.297404376,0,0.388761805,,46.48658781,,8,,,10.188048,83.36054608,655421000000,3749.753271,18.76784574,102.2636653,13.9917129,12.45171335,7.044141059,,5.653021442,24.79699,89.49270586,42.76399994,,,,22.63976136,56.875,,,,,,,,324.226,South America,,Upper-middle income,,,,Electoral Democracy,18.808,,,Latin America and Caribbean
Brazil,BRA,2001,96.016528,-0.336606996,7.537188229,1.209574477,1.209720364,0,0.368160412,,58.63617172,,8,,,12.37171067,83.45100339,559372000000,3156.798771,19.34329501,102.1928637,13.59491698,14.56457435,6.840359025,112.2296066,6.822612086,22.97087,84.28744505,41.43610001,,150.785553,,26.93628502,63.125,10.7,11.5,,,,,,332.987,South America,58.4,Upper-middle income,4.528494869,70.462,177196051,Electoral Democracy,18.447,2.21951018927674,81.553,Latin America and Caribbean
Brazil,BRA,2002,96.652996,2.594212846,8.902195297,1.363843941,1.559990189,0,0.340746172,,55.00498217,,8,,,14.23059027,81.70809738,507962000000,2829.283145,19.80966235,99.15717686,15.40753681,13.38776713,8.450164377,114.1994324,6.237816764,22.35331,85.738173,42.9715004,,146.8277893,109.9942169,27.6183574,79.375,9.3,10.2,,,,,,327.435,South America,58.1,Lower-middle income,9.149425086,70.813,179537523,Electoral Democracy,18.12,2.7978282230388,81.88,Latin America and Caribbean
Brazil,BRA,2003,96.980098,-0.547337745,10.02988348,1.248567725,1.539230386,0,0.321598691,,56.5263638,1.355780005,8,,,15.18078371,80.92212891,558320000000,3070.910524,19.07747849,97.77881731,16.41786255,12.95960101,14.71491972,109.3666077,8.576998051,21.56753,87.16360313,45.24840164,,140.5444946,101.8686676,28.14038472,79.375,7.9,11,,,,,,317.508,South America,57.6,Lower-middle income,13.2075861,71.17,181809244,Electoral Democracy,17.797,2.79978298711067,82.203,Latin America and Caribbean
Brazil,BRA,2004,96.765107,3.984982924,11.82111211,1.146118564,1.642080671,0,0.290670184,105.0734827,56.33206511,2.023119926,8,,,16.54576151,78.67416111,669317000000,3637.462429,18.46758392,96.58672945,18.85499919,13.13249097,6.5971851,100.6846466,8.576998051,21.38676,86.03211228,45.32030106,,133.6963043,102.3710327,29.67825248,79.375,6.8,9.7,88,,,,,333.675,South America,56.5,Lower-middle income,19.07367227,71.531,184006479,Electoral Democracy,17.479,2.67430858436735,82.521,Latin America and Caribbean
Brazil,BRA,2005,97.093513,2.229793919,11.64383563,0.931966921,2.177971074,0,0.271058525,108.5765633,60.13304446,0.539590001,8,,,15.24382927,79.3942532,891630000000,4790.436959,18.89000142,96.59913668,18.1140694,11.84296594,6.869537209,,8.576998051,21.04365,87.12462751,46.27059937,,133.2621613,101.2919922,27.08679521,79.375,6.5,8.6,88.35,,,,,342.086,South America,56.3,Lower-middle income,21.02274725,71.896,186127108,Electoral Democracy,17.166,3.78359443930551,82.834,Latin America and Caribbean
Brazil,BRA,2006,97.594314,3.774052737,12.45595393,0.787980365,2.313876032,0,0.26020027,107.1552609,63.24977947,,8,,,14.3743163,79.47659338,1107640000000,5886.463682,19.03891694,97.29306728,18.40981225,11.66738358,4.183568129,,8.771929825,,86.74765165,46.82400131,,,,26.04169988,79.375,6.2,7.2,89.42,,,,,341.946,South America,55.6,Upper-middle income,28.17838018,72.26,188167353,Electoral Democracy,16.857,3.89147924192959,83.143,Latin America and Caribbean
Brazil,BRA,2007,98.125382,4.617016443,13.31737217,0.682623005,2.305118647,0,0.238885724,109.339067,68.35919862,0.753799975,8,,,13.3276751,78.81793519,1397080000000,7348.030716,18.94298761,98.63726116,19.34636623,11.96493627,3.641272991,,8.966861598,23.85828,88.21467965,47.3348999,53.72423935,128.1797943,95.16999817,25.29261137,81.875,5.6,6.7,90.64,,,,,356.919,South America,54.9,Upper-middle income,30.88,72.618,190130445,Electoral Democracy,16.552,4.11254031509764,83.448,Latin America and Caribbean
Brazil,BRA,2008,98.526625,3.074376468,13.06002044,0.627719807,2.741522568,0,0.231167248,111.8403862,70.48945297,,8,,,13.53400051,78.57018556,1695820000000,8831.023117,18.83939288,100.1895684,19.22685147,13.72356891,5.678593903,,8.966861598,23.02467,84.26642365,47.1814003,57.42272186,132.0552063,96.72012329,27.25756942,81.875,5.1,5.5,91.72,,,,,380.345,South America,54,Upper-middle income,33.83,72.966,192030362,Electoral Democracy,16.251,4.75533228786558,83.749,Latin America and Caribbean
Brazil,BRA,2009,98.856938,3.768416427,12.011374,0.621622806,1.194734831,0,0.23268914,114.3882902,76.09041944,2.364860058,8,,,10.85137113,81.60709829,1667020000000,8597.915485,19.6506384,100.4032333,16.38036208,11.25460447,4.888034799,,8.771929825,22.64411,88.99577577,49.03850174,56.28174973,131.1651611,96.66548157,22.1059756,81.875,4.4,5.4,96.58,55,,,,360.091,South America,53.7,Upper-middle income,39.22,73.3,193886505,Electoral Democracy,15.956,2.37315713950701,84.044,Latin America and Caribbean
Brazil,BRA,2010,99.35217285,4.173615467,12.56885252,0.559829543,1.721581315,0,0.215198963,118.0587881,74.21938014,,8,,,10.86558477,79.23966126,2208870000000,11286.2429,19.01685784,101.0409828,17.80242308,11.90659334,5.038726901,,8.576998051,22.16609,84.72423388,46.92419815,,,,22.77217811,81.875,3.9,,99.89,67.05,,,,411.24,South America,,Upper-middle income,40.65,73.619,195713637,Electoral Democracy,15.665,3.65833169910415,84.335,Latin America and Caribbean
Brazil,BRA,2011,99.328691,4.269513042,13.11783369,0.51375216,2.20201932,0,0.202303843,116.3053834,76.82529269,3.932379961,8,,,11.58251532,78.9431496,2616200000000,13245.61203,18.6692612,100.7694257,18.60124584,12.35189532,6.636449622,,8.576998051,21.28507,87.120997,45.34329987,53.87617874,132.4966125,95.26338196,23.93441065,81.875,3.4,4.7,99.99,81.63,,,,429.959,South America,52.9,Upper-middle income,45.69,73.921,197514541,Electoral Democracy,15.369,4.25905711478102,84.631,Latin America and Caribbean
Brazil,BRA,2012,99.519494,1.682737169,12.49481821,0.607307278,1.974330896,0,0.195545514,115.361071,79.05286202,,8,,,11.87755984,79.94197011,2465190000000,12370.02445,18.53010327,101.3591955,17.67811034,13.23673454,5.40349914,,8.576998051,20.51712,82.4482831,43.55110168,,,,25.11429438,81.875,3.1,3.7,99.99,85.98,97,5.8,9,460.098,South America,53.5,Upper-middle income,48.56,74.209,199287292,Electoral Democracy,15.077,3.81257935017937,84.923,Latin America and Caribbean
Brazil,BRA,2013,99.575151,3.222236138,12.97904194,0.667445112,1.875223632,0,0.182662451,118.4366018,78.62652781,,14,5.9,5.9,11.74223064,80.60771034,2472810000000,12300.32482,18.89246025,102.3014773,18.15171032,14.04374544,6.204310666,,8.576998051,21.22749,76.68920812,42.43130112,,,,25.78597608,81.875,2.8,3.1,99.98,88.66,97,5.6,8.7,495.047,South America,52.8,Upper-middle income,51.04,74.483,201035904,Electoral Democracy,14.791,3.78755270505732,85.209,Latin America and Caribbean
Brazil,BRA,2014,99.650247,-0.991497054,11.16256575,0.744907717,1.76822362,0,0.173940782,117.9346659,81.90656401,,14,5.5,5.5,11.01194282,82.11310942,2455990000000,12112.58767,19.15353871,102.6615202,16.13440726,13.673463,6.329040155,,9.941520468,20.91814,73.08207385,41.82920074,,,,24.68540582,81.875,2.6,2.7,,92.2,98,5.6,8.1,523.894,South America,52.1,Upper-middle income,54.55100188,74.745,202763744,Electoral Democracy,14.508,3.26585679965756,85.492,Latin America and Caribbean
Brazil,BRA,2015,99.710902,-3.757116463,10.4834177,0.99168832,1.093707516,0,0.175282716,114.9724919,88.06962764,,14,4.8,4.8,12.90019142,83.74161724,1802210000000,8814.001418,19.77683664,101.1532598,14.52934699,14.0534512,9.029901024,,9.941520468,20.58529,73.96690805,43.74060059,,,,26.95364262,81.875,,3.2,93.53,93.53,98,7.2,10,495.214,South America,51.9,Upper-middle income,58.32795173,74.994,204471759,Electoral Democracy,14.23,2.38684655720122,85.77,Latin America and Caribbean
Brazil,BRA,2016,99.7,-3.944148472,9.832724997,0.944723856,0.978487674,0,0.179551901,112.0997509,93.82113794,,14,5.2,5.2,12.46667904,84.63077701,1795700000000,8710.096774,20.37929743,99.60032399,13.42175237,12.06701899,8.739143523,,9.941520468,20.31899,,45.5766983,,,,24.53369803,81.875,,3.9,95.61,95.17,98,10.2,13.4,478.443,South America,53.3,Upper-middle income,60.87254007,75.23,206163056,Electoral Democracy,13.958,2.42192672824849,86.042,Latin America and Caribbean
Brazil,BRA,2017,99.8,0.111520859,9.786266478,0.882771273,1.341132329,0,0.171632937,107.871672,93.05955811,,14,4.8,4.8,12.51896787,84.65621104,2063510000000,9928.643063,20.1619047,99.28179864,13.57777005,11.8007665,3.44637335,,10.72124756,20.22308,,45.43640137,,,,24.31973437,81.875,,4.4,95.83,95.52,98,11.3,14.7,484.588,South America,53.3,Upper-middle income,67.47128452,75.456,207833825,Electoral Democracy,13.691,2.85832973060732,86.309,Latin America and Caribbean
Brazil,BRA,2018,99.7,-2.049764786,7.727571201,1.055256819,2.059707523,0,0.171632937,106.5474879,93.71303403,,14,4.7,4.7,14.6349995,84.51116275,1916950000000,9151.445253,19.89508778,99.60620439,12.70741996,14.24120388,3.664850284,,15.00974659,,,47.06169891,,,,28.87620338,81.875,,4.4,95.83,95.52,99,10.8,14.2,466.649,South America,53.9,Upper-middle income,70.43428254,75.672,209469320,Electoral Democracy,13.431,3.80859162626252,86.569,Latin America and Caribbean
Barbados,BRB,2000,100,,4.376838654,0.721163908,0.365938273,0,0.209444726,,65.25494362,2.290669918,11,,,43.23582285,87.96208531,3059500000,11268.42006,13.53979408,106.0696192,10.65194681,47.34270306,2.435813035,98.39069366,10.71428571,17.56999,0,14.31879997,69.18206787,100.6538925,103.6240768,90.5785259,70.625,,,95,,98,7.5,11.5,1.152,North America,,High income,,,,Electoral Democracy,66.173,,,Latin America and Caribbean
Barbados,BRB,2001,100,,3.200765532,0.782700075,0.230836534,0,0.207072683,,87.73363889,2.733380079,11,,,40.9723359,90.00818465,3054500000,11209.42112,13.77148469,105.63431,8.493278687,45.3904076,2.577834904,106.1008606,10.71428571,17.03586,0,12.56480026,69.5984726,99.27465057,103.5071182,86.36274349,70.625,6.4,,95,,98,8,11.8,1.186,North America,,Upper-middle income,11.93645034,77.362,272494,Electoral Democracy,66.371,0.247193785761272,33.629,Latin America and Caribbean
Barbados,BRB,2002,100,,4.401300615,0.811257678,0.187395475,0,0.210860573,,99.52813456,6.047319889,11,,,38.9859971,88.66570095,3106500000,11361.51677,14.63866087,106.0679221,9.521740625,44.48575567,0.125249458,103.4780502,10.71428571,15.90347,0,11.29870033,78.16256714,96.76538849,104.3339233,83.47175278,70.625,6.2,,95,,98,8.5,12.1,1.2,North America,,High income,27.83632242,77.534,273423,Electoral Democracy,66.569,0.206630360509108,33.431,Latin America and Caribbean
Barbados,BRB,2003,100,,6.889624066,0.855773454,0.209527097,0,0.213995396,,100.7815703,6.232719898,11,,,42.95840474,86.25019473,3209500000,11699.37047,19.33946098,104.5147219,11.84679903,47.13350989,1.619433198,106.6105499,13.33333333,15.80411,0,9.947799683,78.82321167,96.64907074,105.4467697,90.09191463,70.625,6.7,,95,,98,9.5,12.6,1.245,North America,,Upper-middle income,39.68962712,77.682,274331,Electoral Democracy,66.766,0.230273459061587,33.234,Latin America and Caribbean
Barbados,BRB,2004,99.99882507,,2.267967908,0.847506474,0.254014513,0,0.200767903,,104.9201626,7.127970219,11,,,41.68674699,89.39759036,3444500000,12512.57797,17.67019887,108.6340543,8.124926456,50.35999419,1.394422311,97.66053009,13.33333333,15.76766,0,9.929900169,80.71398926,94.95597839,107.7226486,92.04674118,70.625,6.2,,95,,,,,1.27,North America,,Upper-middle income,49.8,77.808,275283,Electoral Democracy,66.963,0.279764568498916,33.037,Latin America and Caribbean
Barbados,BRB,2005,99.99047852,,-1.780694303,0.850951073,0.343065887,0,0.198326853,,110.5962168,7.880750179,11,,,44.81476633,90.22777851,3819500000,13822.74175,16.69721168,109.1464851,3.832296414,52.8014138,6.082187295,91.64779663,13.33333333,15.14568,0,9.907099724,83.63339233,96.12875366,108.5390015,97.61618013,70.625,6.1,,99.9,,,,,1.319,North America,,Upper-middle income,52.5,77.915,276320,Electoral Democracy,67.159,0.372366561512678,32.841,Latin America and Caribbean
Barbados,BRB,2006,100,,4.230505567,0.84064182,0.412772785,0,0.202423397,30.33019167,105.5131121,4.815849781,11,,,48.04337048,83.30755305,4217500000,15199.56753,14.5074096,104.5772626,10.09995082,54.40203912,7.307662628,93.93862152,13.33333333,,0,9.903100014,87.21137238,98.2460022,105.8844376,102.4454096,70.625,5.3,,99.9,,,,,1.343,North America,,High income,55.3,78.009,277475,Electoral Democracy,67.354,0.436737154044661,32.646,Latin America and Caribbean
Barbados,BRB,2007,100,,4.776424397,0.779339164,0.330667178,0,0.203732371,31.92489107,115.1180268,2.537060022,11,,,48.64899765,84.71027493,4674000000,16770.66103,13.01407681,103.6854397,11.04186558,50.66940094,4.034229829,92.27578735,13.33333333,14.54218,0,9.710599899,83.57843018,99.64701843,105.3945084,99.31839859,70.625,5.3,,99.9,,,,,1.363,North America,,High income,58.2,78.097,278701,Electoral Democracy,67.549,0.370571692301928,32.451,Latin America and Caribbean
Barbados,BRB,2008,100,,-2.761687505,0.956563914,0.458890776,0,0.20999179,36.62594636,113.7452305,1.248620033,11,,,48.63238767,88.87338245,4785000000,17092.58214,13.32206479,107.1698025,4.256498905,53.67948694,8.108108108,94.60025787,10,13.45642,0,8.628600121,80.23538971,101.1689224,104.4798431,102.3118746,70.625,4.9,,,,,,,1.612,North America,,High income,61.4,78.184,279946,Electoral Democracy,67.744,0.489572150174057,32.256,Latin America and Caribbean
Barbados,BRB,2009,100,,2.731209604,1.041575306,0.24444859,0,0.22600402,36.85105514,122.5819537,2.762680054,11,,,43.58058896,86.19233121,4465500000,15885.41018,15.85753331,103.145388,8.338625499,45.80401523,3.643861893,95.74748993,10,14.1425,0,9.402000427,81.72895813,100.4597092,103.2271423,89.38460419,70.625,4.8,,,,98,10.2,9.9,1.597,North America,,High income,64.7,78.272,281107,Electoral Democracy,67.937,0.268697662863855,32.063,Latin America and Caribbean
Barbados,BRB,2010,100,,-2.270820696,0.954970024,0.342249488,0,0.223271287,36.65592015,,2.197710037,11,,,46.45918874,93.19008278,4530000000,16056.37098,15.42587307,109.0701611,3.529927931,49.44966998,5.824218533,95.61657715,10,13.00746,0,9.077500343,78.36636353,99.5956192,101.9077988,95.90885872,70.625,4.8,,,,98,10.9,10.5,1.464,North America,,High income,65.1,78.364,282131,Electoral Democracy,68.13,0.374827428301588,31.87,Latin America and Caribbean
Barbados,BRB,2011,100,,-8.498185137,1.045850723,0.531229938,0,0.234647436,32.47023927,,4.283470154,11,7.6,7.6,44.46967472,93.6771927,4657500000,16458.35321,15.4681095,110.7332152,-1.417703645,49.00423081,9.432202402,98.1675415,10,13.08663,0,4.658899784,76.26544189,98.28398895,103.6358871,93.47390553,70.625,4.7,,99,20,,,,1.516,North America,,High income,66.5,78.456,282987,Electoral Democracy,68.3,0.549823582838535,31.7,Latin America and Caribbean
Barbados,BRB,2012,100,,-3.137336342,1.029125163,0.494549166,0,0.223834827,36.20580602,102.6731765,,11,7.2,7.2,42.60685033,92.47226898,4610000000,16249.67395,15.21504989,108.6528416,3.511118129,47.15293818,4.533347539,,10,,0,4.209499836,,,,89.7597885,70.625,4.5,,100,40.71,,,,1.459,North America,,High income,71.2,78.547,283698,Electoral Democracy,68.447,0.54024819761205,31.553,Latin America and Caribbean
Barbados,BRB,2013,100,,-3.801900804,1.044177986,0.461344909,0,0.247774219,36.87123696,105.0062472,,11,7.2,7.2,41.98059333,93.82922493,4677000000,16451.27931,14.79091084,110.352755,2.232993781,45.90362733,1.81410436,,16.66666667,,0,3.508699894,,,,87.88422065,70.625,4.4,,100,100,98,11.7,11.4,1.438,North America,,High income,71.8,78.633,284294,Electoral Democracy,68.571,0.50416739005367,31.429,Latin America and Caribbean
Barbados,BRB,2014,100,,-2.445410574,0.93803133,0.399314192,0,0.234057481,42.70278431,107.8832875,6.515289783,11,7.6,7.6,40.32159906,93.19598637,4696500000,16489.07224,14.34750346,109.7294656,3.016605833,45.02639732,1.769503221,,16.66666667,12.71532,0,3.433599949,88.21528625,95.19335175,108.123848,85.34799638,70.625,4.2,,100,98,98,11.8,12.8,1.263,North America,,High income,75.16,78.717,284825,Electoral Democracy,68.672,0.450744868381083,31.328,Latin America and Caribbean
Barbados,BRB,2015,100,,-0.523839514,0.968482816,0.158906403,0,0.244148906,36.45534006,114.0383115,4.151569843,11,7.1,7.1,41.44317815,90.33187487,4715000000,16524.8995,13.63574443,107.255176,5.338419246,43.08822057,-1.112789925,,16.66666667,13.40321,0,3.178299904,90.86103058,95.91723633,107.5281219,84.53139873,70.625,4.3,,100,98,98,10.6,9,1.262,North America,,High income,76.11,78.801,285327,Liberal Democracy,68.751,0.184925551806437,31.249,Latin America and Caribbean
Barbados,BRB,2016,100,,-1.303770399,0.994550362,0.115659043,0,0.250430215,23.45495795,115.9462298,1.961519957,11,7.7,7.7,43.13234472,89.1835352,4830000000,16900.04829,13.42812215,105.5781563,5.355404123,42.13477847,1.281928131,,16.66666667,13.349,,3.501699924,88.44664764,97.28296661,106.5098038,85.26712319,70.625,4.3,,100,100,98,7.9,8.7,1.285,North America,,High income,79.54939789,78.888,285798,Liberal Democracy,68.807,0.137143974443617,31.193,Latin America and Caribbean
Barbados,BRB,2017,100,,,0.994298816,0.187661463,0,0.245410754,26.30038432,113.8659787,3.448610067,11,7.6,7.6,42.19159401,89.3186601,4978000000,17391.66891,12.15559863,104.9509542,,40.72270691,4.66018464,,16.66666667,14.09682,,5.161099911,89.45107269,97.76967621,106.3274536,82.91430092,70.625,4.3,,99.6,99.6,98,8.5,8.8,1.171,North America,,High income,81.76077839,78.981,286229,Liberal Democracy,68.841,0.211111582210169,31.159,Latin America and Caribbean
Barbados,BRB,2018,100,,,0.998806888,0.276339175,0,0.245410754,26.16828741,111.2269227,1.611789942,11,7.3,7.3,41.28759855,90.35908483,5086500000,17745.25537,11.81674826,104.6520102,,39.70530129,3.673814104,88.74687195,20,13.9917,,5.835599899,86.82878876,99.35134888,103.7039032,80.99289983,76.875,4.2,,100,99.6,99,8.1,8.5,1.207,North America,,High income,,79.081,286640,Liberal Democracy,68.853,0.310389540203822,31.147,Latin America and Caribbean
Brunei Darussalam,BRN,2000,100,2.057517781,,1.45781435,21.2142549,0,0.039788863,,85.7254594,,,,,67.35433192,50.64492485,6001153306,18012.50219,25.81437193,63.70284413,,35.81729355,1.558152476,114.790947,,13.66667,0,0,46.90979004,110.1819077,84.64923096,103.1716255,46.875,,,,,,,,4.591,Asia,,High income,,,,,28.836,,,Eastern and South-Eastern Asia
Brunei Darussalam,BRN,2001,100,0.508566906,18.14546313,1.560990298,16.91450388,0,0.037064934,,77.83411886,,,,,69.52530593,55.7446016,5601090584,16472.00329,29.39855955,70.17459464,42.50732308,39.19356475,0.595890411,121.6579514,,13.63795,0,0,47.72425842,107.3191299,85.06243896,108.7188707,46.875,2.6,,,,,,,4.389,Asia,,High income,12.91776908,73.076,340037,,28.348,24.8143028090627,71.652,Eastern and South-Eastern Asia
Brunei Darussalam,BRN,2002,100,12.5766315,24.54301496,1.50988593,13.57068504,0,0.036302087,,76.06082248,,,,,67.12183029,52.77086922,5843329108,16850.39408,27.16979368,74.03059358,45.70216336,41.62613879,-2.314972425,117.5329514,,12.69287,0,0,53.23149872,107.7133484,86.54186249,108.7479691,46.875,,,,,,,,4.254,Asia,,High income,15.32987986,73.332,346777,,27.954,20.9251698124979,72.046,Eastern and South-Eastern Asia
Brunei Darussalam,BRN,2003,100,0.552277244,24.07296469,1.469374777,15.4855254,0,0.035979659,,72.49777268,,,,,69.28925184,51.38711987,6557333085,18560.5035,24.06778542,66.44258067,47.13399119,35.96921573,0.3,119.9912262,,12.24954,0,0,54.19313812,110.6532669,88.37415314,105.2584676,46.875,,,,,,,,4.47,Asia,,High income,19.59500322,73.575,353295,,27.579,23.4307687114368,72.421,Eastern and South-Eastern Asia
Brunei Darussalam,BRN,2004,100,7.503280323,20.8504044,1.399096359,18.94078928,0,0.035163971,34.96299749,72.10193598,,,,,68.79904697,48.61554092,7872333215,21902.02712,22.0528861,62.10197936,46.89047172,31.79052372,0.814223995,111.2814636,,10.88013,0,0,57.69734955,111.04673,92.80322266,100.5895707,46.875,,,,,,,,4.873,Asia,,High income,29.71560414,73.801,359434,,27.206,28.0713212410203,72.794,Eastern and South-Eastern Asia
Brunei Darussalam,BRN,2005,100,10.76774234,25.51314924,1.220160571,23.49200447,0,0.034332217,43.2640855,57.75493255,,,,,70.16844716,40.86976272,9531402848,26105.42203,18.4087001,52.23646718,55.18984482,27.28916946,1.244437119,107.3593063,,10.11697,0,0,58.82584,110.6296997,96.58753204,97.45761662,46.875,,,,,,,,4.869,Asia,,High income,36.46639195,74.006,365112,,26.837,34.0405583027654,73.163,Eastern and South-Eastern Asia
Brunei Darussalam,BRN,2006,100,10.6517439,27.8338831,1.03754352,24.90039672,0,0.031997043,46.56655478,51.33512354,,,8.9,8.9,71.72469796,37.87103995,11470703002,30979.96284,18.06175861,48.30844188,58.59415931,25.2164514,0.159888078,107.6546783,,12.51317,0,0,57.77283859,110.3037262,97.44117737,96.94114936,46.875,,,,,,,,4.738,Asia,,High income,42.18634916,74.189,370262,,26.471,35.2731387647689,73.529,Eastern and South-Eastern Asia
